date,airlineName,flightNumber,departureCity,departureAirport,departureTime,arrivalCity,arrivalAirport,arrivalTime,transitCity,transitInterval,lowestPrice,punctualRate
2020/5/29,东方航空 河北航空,MU9040 NS8032,吐鲁番,交河机场,22:35,北京,大兴国际机场,21:30 +1天,西安,停留17时15分,690,90% 97%
2020/5/29,华夏航空 中国联合航空,G52824 KN5606,吐鲁番,交河机场,10:25,北京,大兴国际机场,21:20,兰州,停留4时5分,947,100% 97%
2020/5/29,海南航空 中国联合航空,HU7032 KN5900,潍坊,潍坊机场,15:40,北京,大兴国际机场,00:50 +1天,广州,停留3时15分,867,97% 100%
2020/5/29,海南航空 南方航空,HU7369 CZ6121,潍坊,潍坊机场,8:40,北京,大兴国际机场,14:50,大连,停留3时40分,1005,90% 100.00%
2020/5/29,海南航空 河北航空,HU7828 NS8032,乌海,乌海机场,15:50,北京,大兴国际机场,21:30,西安,停留1时45分,690,100.00% 97%
2020/5/29,东方航空 中国联合航空,MU2473 KN5992,武汉,天河国际机场T3,12:55,北京,大兴国际机场,18:35,宁波,停留1时45分,717,97% 100%
2020/5/29,上海航空 厦门航空,FM9364 MF8177,武汉,天河国际机场T3,21:30,北京,大兴国际机场,15:20 +1天,上海,停留13时50分,840,87.56% 100.00%
2020/5/29,上海航空 中国联合航空,FM9364 KN5978,武汉,天河国际机场T3,21:30,北京,大兴国际机场,14:35 +1天,上海,停留13时10分,866,87.56% 93%
2020/5/29,南方航空 厦门航空,CZ6197 MF8177,武汉,天河国际机场T3,8:30,北京,大兴国际机场,15:20,上海,停留2时55分,900,93.10% 100.00%
2020/5/29,南方航空 厦门航空,CZ6175 MF8456,武汉,天河国际机场T3,7:20,北京,大兴国际机场,13:35,重庆,停留2时5分,1290,97% 100%
2020/5/29,东方航空 南方航空,MU7446 CZ8888,武汉,天河国际机场T3,11:20,北京,大兴国际机场,17:55,上海,停留2时30分,1350,None None
2020/5/29,上海航空 东方航空,FM9364 MU5129,武汉,天河国际机场T3,21:30,北京,大兴国际机场,10:40 +1天,上海,停留9时10分,1970,87.56% 97%
2020/5/29,山东航空 南方航空,SC4879 CZ8824,武夷山,武夷山机场,9:10,北京,大兴国际机场,18:45,西安,停留4时55分,1020,87.56% None
2020/5/29,祥鹏航空 中国联合航空,8L9832 KN5256,香格里拉(迪庆),香格里拉机场,9:10,北京,大兴国际机场,16:45,昆明,停留1时30分,805,100.00% 98.32%
2020/5/29,东方航空 中国联合航空,MU5934 KN5256,香格里拉(迪庆),香格里拉机场,23:25,北京,大兴国际机场,16:45 +1天,昆明,停留11时20分,880,100.00% 98.32%
2020/5/29,东方航空 中国联合航空,MU5779 KN5216,香格里拉(迪庆),香格里拉机场,17:50,北京,大兴国际机场,00:50 +1天,成都,停留2时55分,1282,94.87% 96.61%
2020/5/29,北部湾航空 首都航空,GX7861 JD5768,襄阳,刘集机场,10:45,北京,大兴国际机场,01:05 +1天,南昌,停留10时35分,740,87% None
2020/5/29,北部湾航空 东方航空,GX7861 MU5187,襄阳,刘集机场,10:45,北京,大兴国际机场,17:00,南昌,停留2时35分,1280,100.00% None
2020/5/29,桂林航空 首都航空,GT1087 JD5768,徐州,观音机场T2,12:05,北京,大兴国际机场,01:05 +1天,南昌,停留9时,595,86.67% 87%
2020/5/29,春秋航空 东方航空,9C8640 MU5168,盐城,南洋机场T2,16:35,北京,大兴国际机场,22:10,宁波,停留1时50分,1020,77.46% 98.32%
2020/5/29,福州航空 中国联合航空,FU6675 KN5968,宜昌,三峡机场,8:20,北京,大兴国际机场,14:40,泉州,停留2时,868,87% None
2020/5/29,祥鹏航空 中国联合航空,8L9871 KN5992,宜昌,三峡机场,17:00,北京,大兴国际机场,18:35 +1天,宁波,停留21时20分,869,85.63% 100%
2020/5/29,首都航空 南方航空,JD5690 CZ6164,宜昌,三峡机场,15:40,北京,大兴国际机场,23:35,杭州,停留3时45分,870,93% 96.61%
2020/5/29,重庆航空 中国联合航空,OQ2037 KN5992,宜春,明月山机场,9:30,北京,大兴国际机场,18:35,宁波,停留5时10分,776,97% 100%
2020/5/29,祥鹏航空 中国联合航空,8L9887 KN5956,宜春,明月山机场,11:25,北京,大兴国际机场,21:05,上海,停留5时25分,882,93.10% 100%
2020/5/29,西藏航空 厦门航空,TV6024 MF8202,玉树,玉树巴塘机场,13:00,北京,大兴国际机场,00:05 +1天,西宁,停留7时20分,894,None None
2020/5/29,东方航空 首都航空,MU7882 JD5870,湛江,湛江机场,11:35,北京,大兴国际机场,00:55 +1天,合肥,停留9时10分,740,97% None
2020/5/29,南方航空 南方航空,CZ2726 CZ2703,张家界,荷花机场T2,10:50,北京,大兴国际机场,16:25,重庆,停留2时5分,1160,None None
2020/5/29,华夏航空 南方航空,G52831 CZ6121,张家口,张家口机场,19:15,北京,大兴国际机场,14:50 +1天,大连,停留16时35分,1010,79% 100.00%
2020/5/29,东方航空 中国联合航空,MU9708 KN5256,昭通,昭通机场,23:50,北京,大兴国际机场,16:45 +1天,昆明,停留11时5分,570,100.00% 98.32%
2020/5/29,吉祥航空 河北航空,HO1008 NS8032,中卫,沙坡头机场,14:05,北京,大兴国际机场,21:30,西安,停留3时35分,590,90% 97%
2020/5/29,桂林航空 中国联合航空,GT1025 KN5887,舟山,普陀山机场,9:50,北京,大兴国际机场,19:40,惠州,停留4时35分,805,None None
2020/5/29,福州航空 中国联合航空,FU6792 KN5968,舟山,普陀山机场,13:30,北京,大兴国际机场,14:40 +1天,泉州,停留21时5分,961,79.58% None
2020/5/29,福州航空 厦门航空,FU6792 MF8113,舟山,普陀山机场,13:30,北京,大兴国际机场,20:00,泉州,停留2时15分,1124,79.58% 100%
2020/5/29,中国联合航空 华夏航空,KN2958 G52776,北京,大兴国际机场,10:00,阿尔山,伊尔施机场,12:15 +1天,乌兰浩特,停留23时15分,393,100.00% 93%
2020/5/29,南方航空 南方航空,CZ8823 CZ6896,北京,大兴国际机场,12:50,阿克苏,阿克苏机场,21:30,西安,停留2时10分,1050,None None
2020/5/29,重庆航空 华夏航空,OQ2004 G52715,北京,大兴国际机场,17:30,阿拉善左旗,阿拉善左旗机场,09:35 +1天,重庆,停留11时5分,839,93% None
2020/5/29,首都航空 长龙航空,JD5351 GJ8909,北京,大兴国际机场,23:05,安顺,黄果树机场,09:30 +1天,杭州,停留5时25分,1184,100% None
2020/5/29,东方航空 东方航空,MU2273 MU5493,北京,大兴国际机场,20:55,百色,百色机场,15:40 +1天,重庆,停留14时15分,570,93% None
2020/5/29,中国联合航空 奥凯航空,KN5855 BK2859,北京,大兴国际机场,7:10,百色,百色机场,14:00,深圳,停留1时45分,1117,97% 97%
2020/5/29,东方航空 东方航空,MU9027 MU5738,北京,大兴国际机场,15:05,保山,保山机场,23:15,昆明,停留3时35分,650,None None
2020/5/29,东方航空 长安航空,MU2256 9H8323,北京,大兴国际机场,12:00,北海,福成机场,08:55 +1天,西安,停留16时5分,730,100.00% None
2020/5/29,东方航空 四川航空,MU2273 3U8023,北京,大兴国际机场,20:55,北海,福成机场,08:05 +1天,重庆,停留6时15分,855,100% None
2020/5/29,中国联合航空 春秋航空,KN5977 9C8531,北京,大兴国际机场,21:00,白山,长白山机场,20:15 +1天,上海,停留18时30分,946,100.00% 100.00%
2020/5/29,东方航空 西藏航空,MU5527 TV9908,北京,大兴国际机场,19:05,昌都,邦达机场,09:10 +1天,重庆,停留9时5分,1111,93% None
2020/5/29,东方航空 东方航空,MU7469 MU9941,北京,大兴国际机场,7:05,常德,桃花源机场T2,16:40,青岛,停留5时20分,830,97% None
2020/5/29,河北航空 春秋航空,NS8027 9C6321,北京,大兴国际机场,8:00,朝阳,邯郸机场,14:30,宁波,停留1时45分,480,100% None
2020/5/29,东方航空 长安航空,MU2256 9H8381,北京,大兴国际机场,12:00,池州,九华山机场,08:40 +1天,西安,停留16时25分,570,100.00% None
2020/5/29,中国联合航空 吉祥航空,KN5955 HO1269,北京,大兴国际机场,14:55,池州,九华山机场,14:30 +1天,上海,停留19时45分,898,100.00% 100%
2020/5/29,东海航空 春秋航空,DZ6202 9C6234,北京,大兴国际机场,12:10,揭阳,潮汕机场,18:30,南通,停留2时10分,680,100% None
2020/5/29,东方航空 华夏航空,MU5292 G54987,北京,大兴国际机场,10:00,长治,长治机场,17:05,太原,停留4时40分,400,94.87% None
2020/5/29,中国联合航空 山东航空,KN5605 SC4684,北京,大兴国际机场,11:35,大同,云冈机场,20:50,兰州,停留2时45分,748,100% 96.61%
2020/5/29,河北航空 山东航空,NS8025 SC4684,北京,大兴国际机场,14:15,大同,云冈机场,20:50,兰州,停留2时30分,1280,100% 96.61%
2020/5/29,东方航空 东方航空,MU2256 MU9641,北京,大兴国际机场,12:00,敦煌,敦煌机场,22:40,西安,停留5时40分,550,96.61% None
2020/5/29,河北航空 东方航空,NS8031 MU9641,北京,大兴国际机场,15:45,敦煌,敦煌机场,22:40,西安,停留2时,1585,97% 96.61%
2020/5/29,东方航空 东方航空,MU9027 MU5919,北京,大兴国际机场,15:05,芒市,德宏芒市机场,21:30,昆明,停留1时45分,840,None None
2020/5/29,东方航空 东方航空,MU5292 MU5975,北京,大兴国际机场,10:00,芒市,德宏芒市机场,18:15,昆明,停留1时50分,880,None None
2020/5/29,东方航空 幸福航空,MU2256 JR1513,北京,大兴国际机场,12:00,额济纳旗,桃来机场,11:20 +1天,西安,停留17时5分,1618,93% None
2020/5/29,东方航空 长龙航空,MU2256 GJ8658,北京,大兴国际机场,12:00,恩施,许家坪机场,21:45,西安,停留6时20分,605,100% None
2020/5/29,河北航空 长龙航空,NS8031 GJ8658,北京,大兴国际机场,15:45,恩施,许家坪机场,21:45,西安,停留2时40分,1490,97% 100%
2020/5/29,中国联合航空 华夏航空,KN2917 G52888,北京,大兴国际机场,7:55,二连浩特,赛乌苏国际机场,16:40,通辽,停留5时25分,681,94.87% 77%
2020/5/29,中国联合航空 中国联合航空,KN5967 KN5798,北京,大兴国际机场,8:20,佛山,沙堤机场,17:50,泉州,停留5时5分,671,None None
2020/5/29,河北航空 长龙航空,NS8027 GJ8071,北京,大兴国际机场,8:00,赣州,黄金机场T2,19:20,宁波,停留7时15分,600,100% 97%
2020/5/29,中国联合航空 长龙航空,KN5991 GJ8071,北京,大兴国际机场,12:45,赣州,黄金机场T2,19:20,宁波,停留2时25分,818,100% 97%
2020/5/29,河北航空 祥鹏航空,NS8019 8L9844,北京,大兴国际机场,9:20,赣州,黄金机场T2,16:30,杭州,停留3时25分,1047,100% None
2020/5/29,东方航空 东方航空,MU2256 MU2269,北京,大兴国际机场,12:00,格尔木,格尔木机场,08:35 +1天,西安,停留16时,870,100.00% None
2020/5/29,东方航空 东方航空,MU2256 MU2375,北京,大兴国际机场,12:00,格尔木,格尔木机场,22:10,西安,停留5时30分,1070,97% None
2020/5/29,河北航空 东方航空,NS8031 MU2375,北京,大兴国际机场,15:45,格尔木,格尔木机场,22:10,西安,停留1时50分,2025,97% 97%
2020/5/29,东方航空 华夏航空,MU7869 G52668,北京,大兴国际机场,13:40,固原,六盘山机场,22:15,银川,停留5时25分,595,93% None
2020/5/29,东方航空 华夏航空,MU2273 G52667,北京,大兴国际机场,20:55,固原,六盘山机场,09:45 +1天,重庆,停留8时15分,625,100% None
2020/5/29,河北航空 春秋航空,NS8039 9C6102,北京,大兴国际机场,16:00,广元,盘龙机场,22:25,贵阳,停留2时5分,1382,93% 97%
2020/5/29,东方航空 华夏航空,MU2428 G54355,北京,大兴国际机场,11:30,哈密,哈密机场,21:55,西宁,停留6时,1090,87% 97%
2020/5/29,河北航空 春秋航空,NS8027 9C6321,北京,大兴国际机场,8:00,邯郸,邯郸机场,14:30,宁波,停留1时45分,480,100% None
2020/5/29,河北航空 春秋航空,NS8027 9C8857,北京,大兴国际机场,8:00,淮安,涟水机场,14:10,宁波,停留2时30分,530,100% 100%
2020/5/29,东方航空 山东航空,MU5185 SC4873,北京,大兴国际机场,21:00,济南,遥墙国际机场,08:05 +1天,烟台,停留8时25分,525,93.10% 98.32%
2020/5/29,中国联合航空 山东航空,KN5529 SC4958,北京,大兴国际机场,8:40,济南,遥墙国际机场,15:15,长春,停留2时25分,727,97% 96.61%
2020/5/29,中国联合航空 华夏航空,KN2975 G52753,北京,大兴国际机场,13:55,加格达奇,加格达奇机场,11:15 +1天,海拉尔,停留15时40分,782,98.32% 97%
2020/5/29,东方航空 东方航空,MU2256 MU2324,北京,大兴国际机场,12:00,嘉峪关,嘉峪关机场,12:40 +1天,西安,停留20时,580,100% None
2020/5/29,东方航空 东方航空,MU2256 MU2154,北京,大兴国际机场,12:00,嘉峪关,嘉峪关机场,18:55,西安,停留2时25分,710,87% None
2020/5/29,中国联合航空 东方航空,KN5969 MU9697,北京,大兴国际机场,10:00,锦州,锦州湾机场,14:30,烟台,停留1时40分,623,100% 90%
2020/5/29,首都航空 海南航空,JD5351 HU7461,北京,大兴国际机场,23:05,锦州,锦州湾机场,15:35 +1天,杭州,停留12时,913,100% 93%
2020/5/29,东方航空 东方航空,MU5292 MU5913,北京,大兴国际机场,10:00,西双版纳,嘎洒国际机场,19:00,昆明,停留2时40分,650,None None
2020/5/29,南方航空 南方航空,CZ8823 CZ6896,北京,大兴国际机场,12:50,喀什,喀什机场,23:20,西安,停留2时10分,1160,93% None
2020/5/29,东方航空 东方航空,MU2256 MU9629,北京,大兴国际机场,12:00,库尔勒,库尔勒机场,20:55,西安,停留2时45分,935,96.61% None
2020/5/29,南方航空 东方航空,CZ8823 MU9629,北京,大兴国际机场,12:50,库尔勒,库尔勒机场,20:55,西安,停留1时45分,1000,96.61% None
2020/5/29,东方航空 西部航空,MU2273 PN6391,北京,大兴国际机场,20:55,拉萨,贡嘎国际机场,08:40 +1天,重庆,停留6时10分,959,93% None
2020/5/29,东方航空 西藏航空,MU2256 TV6018,北京,大兴国际机场,12:00,拉萨,贡嘎国际机场,19:40,西安,停留2时10分,1066,90% None
2020/5/29,重庆航空 中国国航,OQ2002 CA4420,北京,大兴国际机场,9:05,拉萨,贡嘎国际机场,16:45,重庆,停留1时50分,1218,100.00% 100%
2020/5/29,重庆航空 四川航空,OQ2002 3U8635,北京,大兴国际机场,9:05,拉萨,贡嘎国际机场,16:25,重庆,停留1时30分,1268,100.00% None
2020/5/29,厦门航空 幸福航空,MF8148 JR1629,北京,大兴国际机场,19:30,黎平,黎平机场,08:50 +1天,长沙,停留8时55分,1996,100% 93%
2020/5/29,南方航空 南方航空,CZ2802 CZ6291,北京,大兴国际机场,11:40,丽江,三义机场,19:00,重庆,停留2时20分,780,None None
2020/5/29,重庆航空 华夏航空,OQ2302 G52851,北京,大兴国际机场,11:40,荔波,荔波机场,21:05,重庆,停留5时,802,100.00% None
2020/5/29,河北航空 长龙航空,NS8027 GJ8831,北京,大兴国际机场,8:00,连云港,白塔埠机场,13:30,宁波,停留1时40分,667,100% 96.67%
2020/5/29,东方航空 天津航空,MU2256 GS7691,北京,大兴国际机场,12:00,六盘水,月照机场,10:35 +1天,西安,停留18时20分,625,86.21% None
2020/5/29,东方航空 东方航空,MU5292 MU5993,北京,大兴国际机场,10:00,临沧,临沧机场,17:45,昆明,停留1时30分,930,None None
2020/5/29,中国联合航空 长龙航空,KN5529 GJ8872,北京,大兴国际机场,8:40,临沂,临沂启阳机场,18:05,长春,停留5时5分,757,97% 100%
2020/5/29,东方航空 东方航空,MU5196 MU5379,北京,大兴国际机场,23:15,柳州,白莲机场,12:55 +1天,青岛,停留6时40分,720,97% None
2020/5/29,东方航空 东方航空,MU5130 MU5203,北京,大兴国际机场,19:35,柳州,白莲机场,11:05 +1天,上海,停留10时30分,1700,None None
2020/5/29,东方航空 东方航空,MU9027 MU5857,北京,大兴国际机场,15:05,泸州,云龙机场,22:50,昆明,停留2时50分,1075,97% None
2020/5/29,首都航空 东方航空,JD5351 MU5884,北京,大兴国际机场,23:05,泸州,云龙机场,15:15 +1天,杭州,停留10时50分,1172,100% 100%
2020/5/29,中国联合航空 祥鹏航空,KN5215 8L9693,北京,大兴国际机场,7:20,澜沧,景迈机场,23:10,成都,停留10时35分,805,93% 96.61%
2020/5/29,东方航空 山东航空,MU5196 SC8407,北京,大兴国际机场,23:15,牡丹江,海浪机场,10:45 +1天,青岛,停留7时20分,480,94.87% 96.67%
2020/5/29,东方航空 东方航空,MU5196 MU5601,北京,大兴国际机场,23:15,牡丹江,海浪机场,10:05 +1天,青岛,停留6时45分,650,94.87% None
2020/5/29,东方航空 深圳航空,MU2256 ZH9247,北京,大兴国际机场,12:00,攀枝花,保安营机场,10:20 +1天,西安,停留17时55分,660,97% None
2020/5/29,中国联合航空 中国国航,KN5215 CA4463,北京,大兴国际机场,7:20,攀枝花,保安营机场,15:05,成都,停留3时25分,1355,93% 97%
2020/5/29,东方航空 祥鹏航空,MU9027 8L9931,北京,大兴国际机场,15:05,普洱,思茅机场,22:15,昆明,停留2时45分,957,100.00% None
2020/5/29,东方航空 华夏航空,MU5527 G52633,北京,大兴国际机场,19:05,黔江,武陵山机场,10:35 +1天,重庆,停留11时30分,520,93% None
2020/5/29,东方航空 华夏航空,MU2273 G52633,北京,大兴国际机场,20:55,黔江,武陵山机场,10:35 +1天,重庆,停留9时50分,555,93% None
2020/5/29,重庆航空 长龙航空,OQ2302 GJ6018,北京,大兴国际机场,11:40,黔江,武陵山机场,20:10,重庆,停留4时25分,749,100.00% 66.67%
2020/5/29,中国联合航空 春秋航空,KN5737 9C8961,北京,大兴国际机场,7:55,黔江,武陵山机场,15:40,上海,停留2时55分,802,100.00% 98.32%
2020/5/29,重庆航空 西部航空,OQ2004 PN6449,北京,大兴国际机场,17:30,日喀则,和平机场,11:05 +1天,重庆,停留11时20分,1398,97% None
2020/5/29,东方航空 南方航空,MU5527 CZ2775,北京,大兴国际机场,19:05,神农架,红坪机场,11:50 +1天,重庆,停留9时45分,850,73% None
2020/5/29,东方航空 华夏航空,MU2256 G52907,北京,大兴国际机场,12:00,天水,麦积山机场,07:55 +1天,西安,停留16时35分,550,100% None
2020/5/29,东方航空 东方航空,MU2256 MU9039,北京,大兴国际机场,12:00,吐鲁番,交河机场,21:35,西安,停留3时40分,815,90% None
2020/5/29,中国联合航空 厦门航空,KN5605 MF8282,北京,大兴国际机场,11:35,万州,五桥机场,20:30,兰州,停留2时30分,827,100% None
2020/5/29,河北航空 厦门航空,NS8025 MF8282,北京,大兴国际机场,14:15,万州,五桥机场,20:30,兰州,停留2时15分,1360,100% None
2020/5/29,东方航空 南方航空,MU5300 CZ8510,北京,大兴国际机场,22:30,武汉,天河国际机场T3,12:25 +1天,太原,停留10时15分,620,96.61% None
2020/5/29,东方航空 厦门航空,MU5292 MF8136,北京,大兴国际机场,10:00,武汉,天河国际机场T3,15:20,太原,停留1时40分,640,94.87% 83%
2020/5/29,河北航空 四川航空,NS8005 3U8986,北京,大兴国际机场,8:10,武汉,天河国际机场T3,20:45,南通,停留9时10分,675,100% 53%
2020/5/29,重庆航空 南方航空,OQ2004 CZ6292,北京,大兴国际机场,17:30,武汉,天河国际机场T3,00:40 +1天,重庆,停留2时35分,758,98.32% None
2020/5/29,东方航空 山东航空,MU2256 SC4880,北京,大兴国际机场,12:00,武夷山,武夷山机场,15:05 +1天,西安,停留22时35分,600,83.67% None
2020/5/29,厦门航空 山东航空,MF8170 SC4879,北京,大兴国际机场,21:15,武夷山,武夷山机场,08:25 +1天,厦门,停留7时20分,780,100.00% 100.00%
2020/5/29,东方航空 东方航空,MU9027 MU5933,北京,大兴国际机场,15:05,香格里拉(迪庆),香格里拉机场,22:25,昆明,停留2时25分,650,None None
2020/5/29,东方航空 福州航空,MU2256 FU6524,北京,大兴国际机场,12:00,襄阳,刘集机场,23:10,西安,停留7时25分,760,98.32% None
2020/5/29,河北航空 长龙航空,NS8017 GJ8060,北京,大兴国际机场,16:20,徐州,观音机场T2,22:50,长春,停留1时55分,779,100% None
2020/5/29,南方航空 华夏航空,CZ6122 G54974,北京,大兴国际机场,16:00,延安,南泥湾机场,21:15,大连,停留1时30分,870,100.00% None
2020/5/29,南方航空 长安航空,CZ6122 9H8444,北京,大兴国际机场,16:00,盐城,南洋机场T2,20:55,大连,停留1时40分,730,100.00% None
2020/5/29,东方航空 上海航空,MU5390 FM9365,北京,大兴国际机场,13:10,宜昌,三峡机场,09:40 +1天,上海,停留13时25分,810,89% None
2020/5/29,中国联合航空 东海航空,KN5605 DZ6310,北京,大兴国际机场,11:35,宜昌,三峡机场,20:20,兰州,停留2时5分,835,100% 80.00%
2020/5/29,中国联合航空 东方航空,KN5215 MU2643,北京,大兴国际机场,7:20,宜昌,三峡机场,13:30,成都,停留1时40分,900,93% 97%
2020/5/29,河北航空 东海航空,NS8025 DZ6310,北京,大兴国际机场,14:15,宜昌,三峡机场,20:20,兰州,停留1时50分,1370,100% 80.00%
2020/5/29,河北航空 重庆航空,NS8027 OQ2038,北京,大兴国际机场,8:00,宜春,明月山机场,13:40,宁波,停留1时35分,689,100% 93%
2020/5/29,东方航空 祥鹏航空,MU5390 8L9888,北京,大兴国际机场,13:10,宜春,明月山机场,16:00 +1天,上海,停留20时10分,867,100.00% 94.87%
2020/5/29,中国联合航空 祥鹏航空,KN5955 8L9888,北京,大兴国际机场,14:55,宜春,明月山机场,16:00 +1天,上海,停留20时55分,925,100.00% 94.87%
2020/5/29,中国联合航空 东方航空,KN5215 MU2218,北京,大兴国际机场,7:20,玉树,玉树巴塘机场,15:10,成都,停留3时10分,1420,93% 97%
2020/5/29,东方航空 东方航空,MU7471 MU7881,北京,大兴国际机场,17:15,湛江,湛江机场,10:45 +1天,合肥,停留13时,660,None None
2020/5/29,东方航空 东方航空,MU5292 MU5797,北京,大兴国际机场,10:00,湛江,湛江机场,21:45,昆明,停留4时35分,990,None None
2020/5/29,南方航空 华夏航空,CZ6122 G52832,北京,大兴国际机场,16:00,张家口,张家口机场,21:25,大连,停留2时,890,100.00% 97%
2020/5/29,中国联合航空 吉祥航空,KN5605 HO1103,北京,大兴国际机场,11:35,张掖,甘州机场,12:35 +1天,兰州,停留19时15分,665,100% 100%
2020/5/29,重庆航空 东方航空,OQ2002 MU5866,北京,大兴国际机场,9:05,昭通,昭通机场,17:10,重庆,停留3时45分,953,100.00% 100.00%
2020/5/29,东方航空 华夏航空,MU2256 G52755,北京,大兴国际机场,12:00,中卫,沙坡头机场,07:45 +1天,西安,停留15时55分,550,None None
2020/5/29,中国联合航空 春秋航空,KN5977 9C6303,北京,大兴国际机场,21:00,中卫,沙坡头机场,11:35 +1天,上海,停留9时40分,634,100.00% None
2020/5/30,华夏航空 中国联合航空,G52775 KN2957,阿尔山,伊尔施机场,10:00,北京,大兴国际机场,19:15,乌兰浩特,停留6时15分,479,96% 94.87%
2020/5/30,华夏航空 东方航空,G52716 MU2368,阿拉善左旗,阿拉善左旗机场,20:05,北京,大兴国际机场,10:00 +1天,重庆,停留9时15分,1330,90% None
2020/5/30,长龙航空 首都航空,GJ8909 JD5216,安顺,黄果树机场,10:15,北京,大兴国际机场,18:05,丽江,停留2时45分,1119,94.87% None
2020/5/30,长龙航空 厦门航空,GJ8910 MF8149,安顺,黄果树机场,21:55,北京,大兴国际机场,12:25 +1天,杭州,停留9时35分,1377,100% None
2020/5/30,东方航空 南方航空,MU5494 CZ2801,百色,百色机场,16:20,北京,大兴国际机场,10:35 +1天,重庆,停留14时15分,870,93% 97%
2020/5/30,红土航空 首都航空,A67117 JD5768,保山,保山机场,8:50,北京,大兴国际机场,01:05 +1天,南昌,停留11时,679,87% None
2020/5/30,昆明航空 中国联合航空,KY8334 KN5256,保山,保山机场,7:00,北京,大兴国际机场,16:45,昆明,停留3时30分,686,98.32% 98.32%
2020/5/30,东方航空 中国联合航空,MU5741 KN5256,保山,保山机场,16:15,北京,大兴国际机场,16:45 +1天,昆明,停留18时25分,850,96.61% 98.32%
2020/5/30,东方航空 东方航空,MU5982 MU5717,保山,保山机场,9:45,北京,大兴国际机场,15:45,昆明,停留1时45分,1240,None None
2020/5/30,东方航空 南方航空,MU5741 CZ6160,保山,保山机场,16:15,北京,大兴国际机场,23:30,昆明,停留2时45分,1260,96.61% 89.44%
2020/5/30,四川航空 首都航空,3U8354 JD5768,北海,福成机场,15:45,北京,大兴国际机场,01:05 +1天,南昌,停留4时55分,660,87% 87%
2020/5/30,长安航空 河北航空,9H8324 NS8032,北海,福成机场,10:05,北京,大兴国际机场,21:30,西安,停留6时25分,720,100.00% 97%
2020/5/30,长安航空 南方航空,9H8324 CZ8824,北海,福成机场,10:05,北京,大兴国际机场,18:45,西安,停留3时55分,830,100.00% None
2020/5/30,东方航空 南方航空,MU2971 CZ8824,常州,奔牛机场,7:00,北京,大兴国际机场,18:45,西安,停留7时15分,780,100% None
2020/5/30,东方航空 东方航空,MU2983 MU2255,常州,奔牛机场,12:50,北京,大兴国际机场,19:00,西安,停留1时45分,1620,100% None
2020/5/30,天津航空 东方航空,GS6487 MU5193,池州,九华山机场,12:35,北京,大兴国际机场,17:55,青岛,停留2时15分,1292,93.10% 100.00%
2020/5/30,春秋航空 首都航空,9C8649 JD5768,揭阳,潮汕机场,8:15,北京,大兴国际机场,01:05 +1天,南昌,停留12时40分,540,98.32% 87%
2020/5/30,东方航空 中国联合航空,MU5958 KN5256,沧源,佤山机场,20:35,北京,大兴国际机场,16:45 +1天,昆明,停留14时10分,660,96.61% 98.32%
2020/5/30,东方航空 东方航空,MU5956 MU5717,沧源,佤山机场,9:50,北京,大兴国际机场,15:45,昆明,停留1时40分,1230,None None
2020/5/30,东方航空 河北航空,MU5755 NS8002,大理,大理机场,16:40,北京,大兴国际机场,22:50,成都,停留1时50分,1422,100.00% 93.10%
2020/5/30,桂林航空 南方航空,GT1023 CZ6121,大同,云冈机场,10:15,北京,大兴国际机场,14:50,大连,停留1时35分,1220,80.00% 100.00%
2020/5/30,中国国航 中国联合航空,CA4216 KN5218,稻城,亚丁机场,8:15,北京,大兴国际机场,16:25,成都,停留2时10分,1110,87% 100.00%
2020/5/30,东方航空 中国联合航空,MU5759 KN5256,芒市,德宏芒市机场,7:20,北京,大兴国际机场,16:45,昆明,停留3时15分,730,98.32% None
2020/5/30,长龙航空 南方航空,GJ8743 CZ6121,恩施,许家坪机场,8:10,北京,大兴国际机场,14:50,大连,停留2时40分,1110,97% 100.00%
2020/5/30,长龙航空 厦门航空,GJ8658 MF8149,恩施,许家坪机场,22:30,北京,大兴国际机场,12:25 +1天,杭州,停留9时35分,1150,100% 100%
2020/5/30,山东航空 东方航空,SC4890 MU5193,恩施,许家坪机场,11:20,北京,大兴国际机场,17:55,青岛,停留2时10分,1590,90% 100.00%
2020/5/30,中国联合航空 中国联合航空,KN5719 KN5620,佛山,沙堤机场,10:50,北京,大兴国际机场,23:00,汉中,停留7时35分,590,98.32% 100%
2020/5/30,中国联合航空 厦门航空,KN5797 MF8113,佛山,沙堤机场,13:55,北京,大兴国际机场,20:00,泉州,停留1时55分,927,100% None
2020/5/30,长龙航空 中国联合航空,GJ8072 KN5992,赣州,黄金机场T2,12:35,北京,大兴国际机场,18:35,宁波,停留1时55分,737,100% 100%
2020/5/30,西藏航空 厦门航空,TV6076 MF8202,格尔木,格尔木机场,17:00,北京,大兴国际机场,00:05 +1天,西宁,停留3时15分,594,None None
2020/5/30,东方航空 首都航空,MU2280 JD5208,格尔木,格尔木机场,12:40,北京,大兴国际机场,20:00,西宁,停留3时30分,720,93.33% 97%
2020/5/30,东方航空 南方航空,MU2270 CZ8824,格尔木,格尔木机场,9:15,北京,大兴国际机场,18:45,西安,停留5时5分,950,100.00% None
2020/5/30,华夏航空 中国联合航空,G52669 KN5676,固原,六盘山机场,19:45,北京,大兴国际机场,18:25 +1天,银川,停留19时50分,373,93% None
