date,airlineName,flightNumber,craftTypeName,departureCity,departureAirport,departureTime,arrivalCity,arrivalAirport,arrivalTime,stopoverCity,lowestPrice,punctualRate
2020-06-01,南方航空,CZ6204,空客320(中型),北京,大兴国际机场,08:55,哈尔滨,太平国际机场T2,11:00,,580,98.32%
2020-06-01,南方航空,CZ6616,空客321(中型),北京,大兴国际机场,16:55,哈尔滨,太平国际机场T2,19:20,,760,
2020-06-01,首都航空,JD5509,空客320(中型),北京,大兴国际机场,15:05,海口,美兰国际机场,18:50,,647,
2020-06-01,首都航空,JD5595,空客320(中型),北京,大兴国际机场,15:05,海口,美兰国际机场,20:30,梅州,647,100.00%
2020-06-01,南方航空,CZ6158,空客320(中型),北京,大兴国际机场,18:00,海口,美兰国际机场,21:45,,680,96.49%
2020-06-01,南方航空,CZ6366,空客320(中型),北京,大兴国际机场,08:15,海口,美兰国际机场,11:55,,710,96.61%
2020-06-01,南方航空,CZ3120,空客320(中型),北京,大兴国际机场,13:05,海口,美兰国际机场,17:05,,740,96.61%
2020-06-01,中国联合航空,KN2975,波音737(中型),北京,大兴国际机场,13:55,海拉尔,呼伦贝尔东山国际机场,18:40,乌兰浩特,548,98.32%
2020-06-01,中国国航,CA8191,波音737(中型),北京,大兴国际机场,12:40,海拉尔,呼伦贝尔东山国际机场,14:55,,720,
2020-06-01,中国联合航空,KN5619,波音737(中型),北京,大兴国际机场,16:45,汉中,城固机场,19:10,,470,100%
2020-06-01,东方航空,MU5147,空客321(中型),北京,大兴国际机场,12:30,杭州,萧山国际机场T3,14:40,,535,97%
2020-06-01,河北航空,NS8019,波音738(中型),北京,大兴国际机场,09:20,杭州,萧山国际机场T3,11:30,,599,100%
2020-06-01,厦门航空,MF8150,波音738(中型),北京,大兴国际机场,13:40,杭州,萧山国际机场T3,16:00,,660,100%
2020-06-01,河北航空,NS8150,波音738(中型),北京,大兴国际机场,13:40,杭州,萧山国际机场T3,16:00,,770,100%
2020-06-01,首都航空,JD5351,空客320(中型),北京,大兴国际机场,23:05,杭州,萧山国际机场T3,01:15 +1天,,833,100%
2020-06-01,厦门航空,MF7185,波音738(中型),北京,大兴国际机场,09:20,杭州,萧山国际机场T3,11:30,,850,100%
2020-06-01,南方航空,CZ6173,空客330(大型),北京,大兴国际机场,21:00,杭州,萧山国际机场T3,23:05,,980,
2020-06-01,中国国航,CA8170,空客321(中型),北京,大兴国际机场,20:15,杭州,萧山国际机场T1,22:30,,1030,100%
2020-06-01,南方航空,CZ6163,空客321(中型),北京,大兴国际机场,17:40,杭州,萧山国际机场T3,20:05,,1080,100.00%
2020-06-01,南方航空,CZ5063,波音738(中型),北京,大兴国际机场,13:40,杭州,萧山国际机场T3,16:00,,1190,100%
2020-06-01,首都航空,JD5869,空客 A320(中型),北京,大兴国际机场,17:15,合肥,新桥国际机场,19:20,,397,100%
2020-06-01,东方航空,MU5170,空客320(中型),北京,大兴国际机场,16:55,合肥,新桥国际机场,19:00,,400,98.32%
2020-06-01,东方航空,MU5171,空客320(中型),北京,大兴国际机场,11:40,合肥,新桥国际机场,13:45,,595,
2020-06-01,东方航空,MU7471,空客320(中型),北京,大兴国际机场,17:15,合肥,新桥国际机场,19:15,,595,
2020-06-01,南方航空,CZ6657,空客320(中型),北京,大兴国际机场,07:40,黑河,黑河机场,12:05,哈尔滨,1460,98.32%
2020-06-01,东方航空,MU5636,空客320(中型),北京,大兴国际机场,20:15,淮安,涟水机场,22:10,,275,90%
2020-06-01,中国联合航空,KN5821,波音737(中型),北京,大兴国际机场,07:25,怀化,芷江机场,10:30,,458,100%
2020-06-01,中国联合航空,KN5615,波音737(中型),北京,大兴国际机场,11:05,惠州,平潭机场,15:50,信阳,579,
2020-06-01,中国联合航空,KN5888,波音737(中型),北京,大兴国际机场,18:25,惠州,平潭机场,21:40,,591,
2020-06-01,首都航空,JD5315,空客320(中型),北京,大兴国际机场,12:55,鸡西,兴凯湖机场,15:25,,692,93%
2020-06-01,厦门航空,MF8211,波音738(中型),北京,大兴国际机场,08:20,嘉峪关,嘉峪关机场,11:15,,2000,
2020-06-01,中国联合航空,KN5651,波音737(中型),北京,大兴国际机场,10:10,金昌,金川机场,14:00,榆林,538,100%
2020-06-01,首都航空,JD5281,空客319(中型),北京,大兴国际机场,07:50,西双版纳,嘎洒国际机场,13:25,丽江,865,93%
2020-06-01,中国联合航空,KN5967,波音737(中型),北京,大兴国际机场,08:20,晋江,晋江机场,11:20,,431,
2020-06-01,厦门航空,MF8132,波音738(中型),北京,大兴国际机场,12:00,晋江,晋江机场,15:00,,520,100%
2020-06-01,厦门航空,MF8114,波音738(中型),北京,大兴国际机场,19:25,晋江,晋江机场,22:30,,520,100%
2020-06-01,南方航空,CZ5057,波音738(中型),北京,大兴国际机场,12:00,晋江,晋江机场,15:00,,950,100%
2020-06-01,南方航空,CZ5047,波音738(中型),北京,大兴国际机场,19:25,晋江,晋江机场,22:30,,950,100%
2020-06-01,中国国航,CA8379,波音737(中型),北京,大兴国际机场,17:00,井冈山,井冈山机场,19:40,,1510,
2020-06-01,华夏航空,G58135,波音737(中型),北京,大兴国际机场,07:40,库尔勒,库尔勒机场,12:15,,1270,98.32%
2020-06-01,中国国航,CA1269,波音737(中型),北京,大兴国际机场,07:40,库尔勒,库尔勒机场,12:15,,1270,98.32%
2020-06-01,东方航空,MU5292,波音737(中型),北京,大兴国际机场,10:00,昆明,长水国际机场,15:15,太原,400,91.29%
2020-06-01,东方航空,MU9710,波音737(中型),北京,大兴国际机场,12:05,昆明,长水国际机场,17:25,泸州,400,96.61%
2020-06-01,东方航空,MU9708,波音737(中型),北京,大兴国际机场,20:20,昆明,长水国际机场,01:10 +1天,昭通,400,98.32%
2020-06-01,中国联合航空,KN5255,波音737(中型),北京,大兴国际机场,14:50,昆明,长水国际机场,20:35,巴中,547,100%
2020-06-01,中国国航,CA8183,波音737(中型),北京,大兴国际机场,17:25,昆明,长水国际机场,21:20,,1000,100%
2020-06-01,东方航空,MU9027,空客321(中型),北京,大兴国际机场,15:05,昆明,长水国际机场,18:35,,1075,
2020-06-01,南方航空,CZ3901,空客321(中型),北京,大兴国际机场,09:00,昆明,长水国际机场,12:40,,1510,100.00%
2020-06-01,山东航空,SC1287,波音737(中型),北京,大兴国际机场,17:25,昆明,长水国际机场,21:20,,1510,100%
2020-06-01,南方航空,CZ3997,空客330(大型),北京,大兴国际机场,19:30,昆明,长水国际机场,23:10,,1510,94.87%
2020-06-01,南方航空,CZ6159,空客321(中型),北京,大兴国际机场,14:40,昆明,长水国际机场,18:15,,1660,98.32%
2020-06-01,中国联合航空,KN5605,波音737(中型),北京,大兴国际机场,11:35,兰州,中川机场T2,16:20,庆阳,486,100.00%
2020-06-01,河北航空,NS8025,波音738(中型),北京,大兴国际机场,14:15,兰州,中川机场T2,16:35,,650,98.32%
2020-06-01,东方航空,MU5261,空客320(中型),北京,大兴国际机场,14:00,兰州,中川机场T2,16:25,,695,
2020-06-01,厦门航空,MF7191,波音738(中型),北京,大兴国际机场,14:15,兰州,中川机场T2,16:35,,700,98.32%
2020-06-01,中国国航,CA8321,波音737(中型),北京,大兴国际机场,17:55,兰州,中川机场T2,20:35,,890,
2020-06-01,首都航空,JD5181,空客320(中型),北京,大兴国际机场,21:20,丽江,三义机场,01:00 +1天,,340,100.00%
2020-06-01,首都航空,JD5215,空客319(中型),北京,大兴国际机场,06:45,丽江,三义机场,10:35,,540,91.29%
2020-06-01,首都航空,JD5281,空客319(中型),北京,大兴国际机场,07:50,丽江,三义机场,11:30,,540,96.61%
2020-06-01,东方航空,MU5165,波音737(中型),北京,大兴国际机场,20:30,连云港,白塔埠机场,22:05,,315,100.00%
2020-06-01,中国联合航空,KN5905,波音737(中型),北京,大兴国际机场,08:00,连云港,白塔埠机场,09:35,,334,98.32%
2020-06-01,东方航空,MU2973,波音737(中型),北京,大兴国际机场,19:05,临沂,临沂启阳机场,20:45,,285,100.00%
2020-06-01,中国联合航空,KN5921,波音737(中型),北京,大兴国际机场,10:40,临沂,临沂启阳机场,12:30,,398,96.61%
2020-06-01,东方航空,MU9710,波音737(中型),北京,大兴国际机场,12:05,泸州,云龙机场,15:20,,955,96.61%
2020-06-01,东方航空,MU5693,波音737(中型),北京,大兴国际机场,08:00,洛阳,北郊机场,09:50,,205,96.61%
2020-06-01,东方航空,MU5390,空客321(中型),北京,大兴国际机场,13:10,洛阳,北郊机场,15:05,,225,100.00%
2020-06-01,中国联合航空,KN5917,波音737(中型),北京,大兴国际机场,09:15,龙岩,冠豸山机场,12:05,,428,100%
2020-06-01,首都航空,JD5595,空客320(中型),北京,大兴国际机场,15:05,梅州,梅县机场 ,18:15,,595,100%
2020-06-01,中国国航,CA1451,波音737(中型),北京,大兴国际机场,09:55,绵阳,南郊机场,12:45,,1060,100.00%
2020-06-01,中国国航,CA1455,波音737(中型),北京,大兴国际机场,17:50,绵阳,南郊机场,20:50,,1060,96.61%
2020-06-01,东方航空,MU5188,空客320(中型),北京,大兴国际机场,18:00,南昌,昌北国际机场T2,20:40,,400,98.32%
2020-06-01,东方航空,MU5176,空客320(中型),北京,大兴国际机场,23:10,南昌,昌北国际机场T2,01:40 +1天,,400,96.61%
2020-06-01,首都航空,JD5767,空客319(中型),北京,大兴国际机场,19:10,南昌,昌北国际机场T2,21:45,,425,100.00%
2020-06-01,东方航空,MU5174,空客320(中型),北京,大兴国际机场,10:40,南昌,昌北国际机场T2,13:10,,495,98.32%
2020-06-01,中国联合航空,KN2927,波音737(中型),北京,大兴国际机场,12:30,南昌,昌北国际机场T2,17:25,长治,500,89.44%
2020-06-01,河北航空,NS8007,波音738(中型),北京,大兴国际机场,09:00,南昌,昌北国际机场T2,11:40,,551,94.87%
2020-06-01,厦门航空,MF7173,波音738(中型),北京,大兴国际机场,09:00,南昌,昌北国际机场T2,11:40,,600,94.87%
2020-06-01,中国国航,CA1573,波音737(中型),北京,大兴国际机场,07:55,南昌,昌北国际机场T2,10:30,,770,100.00%
2020-06-01,南方航空,CZ6946,空客320(中型),北京,大兴国际机场,15:35,南充,高坪机场,18:25,,970,100%
2020-06-01,首都航空,JD5835,空客 A320(中型),北京,大兴国际机场,06:45,南宁,吴圩国际机场T2,10:30,,537,
2020-06-01,南方航空,CZ3286,波音737(中型),北京,大兴国际机场,07:45,南宁,吴圩国际机场T2,11:15,,750,98.32%
2020-06-01,南方航空,CZ6284,波音737(中型),北京,大兴国际机场,22:15,南宁,吴圩国际机场T2,01:55 +1天,,850,94.87%
2020-06-01,中国国航,CA8193,波音737(中型),北京,大兴国际机场,13:45,南宁,吴圩国际机场T2,17:20,,1370,96.61%
2020-06-01,南方航空,CZ3278,波音737(中型),北京,大兴国际机场,12:05,南宁,吴圩国际机场T2,15:40,,1380,98.32%
2020-06-01,南方航空,CZ3816,空客321(中型),北京,大兴国际机场,15:30,南宁,吴圩国际机场T2,19:15,,1380,
2020-06-01,东海航空,DZ6202,波音738(中型),北京,大兴国际机场,12:10,南通,兴东国际机场T3,14:10,,370,
2020-06-01,河北航空,NS8005,波音738(中型),北京,大兴国际机场,08:10,南通,兴东国际机场T3,10:05,,430,100%
2020-06-01,厦门航空,MF7171,波音738(中型),北京,大兴国际机场,08:10,南通,兴东国际机场T3,10:05,,480,100%
2020-06-01,中国联合航空,KN5759,波音737(中型),北京,大兴国际机场,12:55,南阳,姜营机场,14:50,,384,
2020-06-01,河北航空,NS8027,波音738(中型),北京,大兴国际机场,08:00,宁波,栎社国际机场T2,10:25,,531,100%
2020-06-01,中国联合航空,KN5991,波音737(中型),北京,大兴国际机场,12:40,宁波,栎社国际机场T2,15:15,,548,100%
2020-06-01,厦门航空,MF7193,波音738(中型),北京,大兴国际机场,08:00,宁波,栎社国际机场T2,10:25,,580,100%
2020-06-01,东方航空,MU9056,空客320(中型),北京,大兴国际机场,21:10,宁波,栎社国际机场T2,23:50,,745,
2020-06-01,东方航空,MU5167,空客321(中型),北京,大兴国际机场,15:50,宁波,栎社国际机场T2,18:25,,945,94.87%
2020-06-01,中国联合航空,KN2267,波音737(中型),北京,大兴国际机场,16:30,齐齐哈尔,三家子机场,18:40,,668,100.00%
2020-06-01,东方航空,MU7469,空客321(中型),北京,大兴国际机场,07:05,青岛,流亭国际机场T2,08:45,,305,
2020-06-01,东方航空,MU5196,空客321(中型),北京,大兴国际机场,23:15,青岛,流亭国际机场T2,01:05 +1天,,305,94.87%
2020-06-01,东方航空,MU5194,空客321(中型),北京,大兴国际机场,19:30,青岛,流亭国际机场T2,21:10,,675,100.00%
2020-06-01,中国联合航空,KN5605,波音737(中型),北京,大兴国际机场,11:35,庆阳,庆阳机场,13:55,,478,100.00%
2020-06-01,中国联合航空,KN5931,波音737(中型),北京,大兴国际机场,14:15,衢州,衢州机场,16:40,,548,97%
2020-06-01,厦门航空,MF8579,波音738(中型),北京,大兴国际机场,09:10,衢州,衢州机场,11:35,,1400,
2020-06-01,中国联合航空,KN5867,波音737(中型),北京,大兴国际机场,10:10,日照,山字河机场,11:45,,308,96.61%
2020-06-01,首都航空,JD5577,空客320(中型),北京,大兴国际机场,06:50,三亚,凤凰国际机场T2,11:10,,545,96.61%
2020-06-01,首都航空,JD5869,空客 A320(中型),北京,大兴国际机场,17:15,三亚,凤凰国际机场T2,23:05,合肥,545,100.00%
2020-06-01,南方航空,CZ6716,空客321(中型),北京,大兴国际机场,19:10,三亚,凤凰国际机场T1,23:20,,1020,96.61%
2020-06-01,南方航空,CZ6718,空客321(中型),北京,大兴国际机场,07:50,三亚,凤凰国际机场T1,12:00,,1180,98.32%
2020-06-01,厦门航空,MF8393,波音738(中型),北京,大兴国际机场,09:00,三亚,凤凰国际机场T1,13:20,,1220,98.32%
2020-06-01,南方航空,CZ6712,空客321(中型),北京,大兴国际机场,13:15,三亚,凤凰国际机场T1,17:30,,1230,98.32%
2020-06-01,南方航空,CZ6714,空客321(中型),北京,大兴国际机场,14:10,三亚,凤凰国际机场T1,18:50,,1230,100.00%
2020-06-01,河北航空,NS8011,波音738(中型),北京,大兴国际机场,14:45,三亚,凤凰国际机场T2,19:10,,1320,93.10%
2020-06-01,厦门航空,MF7177,波音738(中型),北京,大兴国际机场,14:45,三亚,凤凰国际机场T2,19:10,,1410,93.10%
2020-06-01,南方航空,CZ5870,波音738(中型),北京,大兴国际机场,09:00,三亚,凤凰国际机场T1,13:20,,1810,98.32%
2020-06-01,东方航空,MU5170,空客320(中型),北京,大兴国际机场,16:55,厦门,高崎国际机场T4,21:30,合肥,400,93.10%
2020-06-01,中国联合航空,KN5927,波音737(中型),北京,大兴国际机场,11:50,厦门,高崎国际机场T4,15:05,,438,98.32%
2020-06-01,首都航空,JD5251,空客320(中型),北京,大兴国际机场,06:50,厦门,高崎国际机场T4,09:45,,527,96.61%
2020-06-01,厦门航空,MF8170,波音738(中型),北京,大兴国际机场,21:15,厦门,高崎国际机场T3,00:05 +1天,,580,100.00%
2020-06-01,厦门航空,MF8104,波音738(中型),北京,大兴国际机场,09:00,厦门,高崎国际机场T3,12:05,,700,100.00%
2020-06-01,厦门航空,MF8106,波音738(中型),北京,大兴国际机场,18:55,厦门,高崎国际机场T3,22:05,,700,89.44%
2020-06-01,厦门航空,MF8118,,北京,大兴国际机场,11:05,厦门,高崎国际机场T3,14:00,,790,96.61%
2020-06-01,厦门航空,MF8128,,北京,大兴国际机场,13:30,厦门,高崎国际机场T3,16:30,,790,
2020-06-01,厦门航空,MF8102,,北京,大兴国际机场,16:40,厦门,高崎国际机场T3,19:45,,790,98.32%
2020-06-01,南方航空,CZ5039,波音738(中型),北京,大兴国际机场,09:00,厦门,高崎国际机场T3,12:05,,1260,100.00%
2020-06-01,南方航空,CZ5051,波音787(大型),北京,大兴国际机场,11:05,厦门,高崎国际机场T3,14:00,,1260,96.61%
2020-06-01,南方航空,CZ5896,波音787(大型),北京,大兴国际机场,13:30,厦门,高崎国际机场T3,16:30,,1260,
2020-06-01,南方航空,CZ5037,波音787(大型),北京,大兴国际机场,16:40,厦门,高崎国际机场T3,19:45,,1260,98.32%
2020-06-01,南方航空,CZ5041,波音738(中型),北京,大兴国际机场,18:55,厦门,高崎国际机场T3,22:05,,1260,89.44%
2020-06-01,南方航空,CZ5071,波音738(中型),北京,大兴国际机场,21:15,厦门,高崎国际机场T3,00:05 +1天,,1260,100.00%
2020-06-01,中国联合航空,KN5977,波音737(中型),北京,大兴国际机场,21:00,上海,浦东国际机场T1,23:05,,366,100.00%
2020-06-01,东方航空,MU5390,空客321(中型),北京,大兴国际机场,13:10,上海,虹桥国际机场T2,18:05,洛阳,400,100.00%
2020-06-01,东方航空,MU5130,空客321(中型),北京,大兴国际机场,19:35,上海,浦东国际机场T1,22:00,,400,100.00%
2020-06-01,吉祥航空,HO1260,空客321(中型),北京,大兴国际机场,06:50,上海,虹桥国际机场T2,09:05,,485,
2020-06-01,中国联合航空,KN5955,波音737(中型),北京,大兴国际机场,14:55,上海,虹桥国际机场T2,17:20,,492,100.00%
2020-06-01,中国联合航空,KN5737,波音737(中型),北京,大兴国际机场,07:55,上海,虹桥国际机场T2,10:10,,493,100.00%
2020-06-01,东方航空,MU7474,空客321(中型),北京,大兴国际机场,09:45,上海,浦东国际机场T1,12:10,,540,
2020-06-01,厦门航空,MF8178,波音738(中型),北京,大兴国际机场,16:30,上海,浦东国际机场T2,18:40,,600,100.00%
2020-06-01,南方航空,CZ3907,空客330(大型),北京,大兴国际机场,08:15,上海,虹桥国际机场T2,10:30,,870,93.10%
2020-06-01,南方航空,CZ8887,空客330(大型),北京,大兴国际机场,12:00,上海,虹桥国际机场T2,14:10,,940,
2020-06-01,南方航空,CZ8885,空客330(大型),北京,大兴国际机场,15:55,上海,虹桥国际机场T2,18:20,,1010,
2020-06-01,中国国航,CA8162,空客321(中型),北京,大兴国际机场,20:00,上海,浦东国际机场T2,22:15,,1610,98.32%
2020-06-01,东方航空,MU563,空客330(大型),北京,大兴国际机场,17:15,上海,浦东国际机场T1,19:30,,1630,98.32%
2020-06-01,中国联合航空,KN5911,波音737(中型),北京,大兴国际机场,13:50,深圳,宝安国际机场T3,17:30,,638,100%
2020-06-01,中国联合航空,KN5855,波音737(中型),北京,大兴国际机场,07:00,深圳,宝安国际机场T3,10:30,,678,97%
2020-06-01,中国联合航空,KN5867,波音737(中型),北京,大兴国际机场,10:10,深圳,宝安国际机场T3,15:30,日照,759,97%
2020-06-01,中国国航,CA8185,波音737(中型),北京,大兴国际机场,08:00,深圳,宝安国际机场T3,11:30,,1050,100%
2020-06-01,南方航空,CZ3194,空客380(大型),北京,大兴国际机场,08:10,深圳,宝安国际机场T3,11:30,,1050,96.61%
2020-06-01,南方航空,CZ8900,空客330(大型),北京,大兴国际机场,11:00,深圳,宝安国际机场T3,14:35,,1050,
2020-06-01,南方航空,CZ3158,空客330(大型),北京,大兴国际机场,14:00,深圳,宝安国际机场T3,17:20,,1050,100%
2020-06-01,南方航空,CZ3154,空客321(中型),北京,大兴国际机场,18:00,深圳,宝安国际机场T3,21:30,,1050,98.32%
2020-06-01,东方航空,MU9627,波音787(大型),北京,大兴国际机场,17:00,深圳,宝安国际机场T3,20:25,,1085,
2020-06-01,厦门航空,MF8142,,北京,大兴国际机场,15:15,深圳,宝安国际机场T3,18:40,,1760,100%
2020-06-01,南方航空,CZ5059,波音787(大型),北京,大兴国际机场,15:15,深圳,宝安国际机场T3,18:40,,1760,100%
2020-06-01,中国国航,CA8195,波音737(中型),北京,大兴国际机场,08:20,沈阳,桃仙国际机场T3,10:00,,360,98.32%
2020-06-01,东方航空,MU5300,波音737(中型),北京,大兴国际机场,22:30,太原,武宿国际机场T2,00:15 +1天,,230,96.61%
2020-06-01,东方航空,MU5292,波音737(中型),北京,大兴国际机场,10:00,太原,武宿国际机场T2,11:40,,250,94.87%
2020-06-01,华夏航空,G58507,波音737(中型),北京,大兴国际机场,22:30,太原,武宿国际机场T2,00:15 +1天,,480,96.61%
2020-06-01,中国国航,CA1841,波音737(中型),北京,大兴国际机场,21:00,扬州,扬州泰州机场,22:40,,680,94.87%
2020-06-01,河北航空,NS8009,波音738(中型),北京,大兴国际机场,16:30,扬州,扬州泰州机场,18:10,,731,97%
2020-06-01,厦门航空,MF7175,波音738(中型),北京,大兴国际机场,16:30,扬州,扬州泰州机场,18:10,,750,97%
2020-06-01,中国联合航空,KN2917,波音737(中型),北京,大兴国际机场,07:55,通辽,通辽机场,09:30,,393,94.87%
2020-06-01,南方航空,CZ3994,空客320(中型),北京,大兴国际机场,06:45,铜仁,铜仁凤凰机场,09:40,,830,100%
2020-06-01,中国联合航空,KN2225,波音737(中型),北京,大兴国际机场,15:40,威海,大水泊机场,17:10,,368,100.00%
2020-06-01,东方航空,MU5294,波音737(中型),北京,大兴国际机场,08:10,温州,龙湾国际机场T2,10:50,,400,91.29%
2020-06-01,中国联合航空,KN5957,波音737(中型),北京,大兴国际机场,20:30,温州,龙湾国际机场T2,22:55,,499,98.26%
2020-06-01,东方航空,MU5134,波音737(中型),北京,大兴国际机场,13:00,温州,龙湾国际机场T2,15:30,,565,94.87%
2020-06-01,华夏航空,G58503,波音737(中型),北京,大兴国际机场,13:00,温州,龙湾国际机场T2,15:30,,740,94.87%
2020-06-01,中国联合航空,KN2285,波音737(中型),北京,大兴国际机场,10:05,乌海,乌海机场,12:15,,406,93%
2020-06-01,中国国航,CA1113,波音737(中型),北京,大兴国际机场,13:40,乌海,乌海机场,15:45,,420,100.00%
2020-06-01,中国联合航空,KN2958,波音737(中型),北京,大兴国际机场,10:00,乌兰浩特,乌兰浩特机场,12:10,,321,100.00%
2020-06-01,中国联合航空,KN2975,波音737(中型),北京,大兴国际机场,13:55,乌兰浩特,乌兰浩特机场,16:15,,418,100.00%
2020-06-01,首都航空,JD5219,空客 A320(中型),北京,大兴国际机场,07:50,乌鲁木齐,地窝堡国际机场T2,12:05,,1005,93.10%
2020-06-01,南方航空,CZ6908,空客321(中型),北京,大兴国际机场,12:05,乌鲁木齐,地窝堡国际机场T3,16:15,,1290,84.00%
2020-06-01,南方航空,CZ6921,空客321(中型),北京,大兴国际机场,13:30,乌鲁木齐,地窝堡国际机场T3,17:40,,1290,96.61%
2020-06-01,中国联合航空,KN5731,波音737(中型),北京,大兴国际机场,15:40,梧州,西江机场,19:05,,798,93%
2020-06-01,东方航空,MU2256,空客330(大型),北京,大兴国际机场,12:00,西安,咸阳国际机场T3,14:15,,665,
2020-06-01,东方航空,MU7782,空客321(中型),北京,大兴国际机场,15:50,西安,咸阳国际机场T3,18:00,,665,
2020-06-01,南方航空,CZ8823,空客321(中型),北京,大兴国际机场,12:50,西安,咸阳国际机场T3,15:15,,820,
2020-06-01,南方航空,CZ6948,波音737(中型),北京,大兴国际机场,17:30,西安,咸阳国际机场T3,19:50,,820,100.00%
2020-06-01,南方航空,CZ8821,空客321(中型),北京,大兴国际机场,20:00,西安,咸阳国际机场T3,22:20,,820,
2020-06-01,河北航空,NS8031,波音738(中型),北京,大兴国际机场,15:45,西安,咸阳国际机场T3,17:55,,870,97%
2020-06-01,厦门航空,MF7197,波音738(中型),北京,大兴国际机场,15:45,西安,咸阳国际机场T3,17:55,,940,97%
2020-06-01,东方航空,MU2428,空客320(中型),北京,大兴国际机场,11:30,西宁,曹家堡机场T2,13:50,,1135,87%
2020-06-01,东方航空,MU2444,空客320(中型),北京,大兴国际机场,21:25,西宁,曹家堡机场T2,23:50,,1135,100%
2020-06-01,厦门航空,MF8201,波音738(中型),北京,大兴国际机场,16:00,西宁,曹家堡机场T2,18:35,,1270,
2020-06-01,南方航空,CZ6993,空客321(中型),北京,大兴国际机场,08:30,西宁,曹家堡机场T2,10:45,,1460,100.00%
2020-06-01,南方航空,CZ5111,波音738(中型),北京,大兴国际机场,16:00,西宁,曹家堡机场T2,18:35,,1460,
2020-06-01,南方航空,CZ6991,空客320(中型),北京,大兴国际机场,18:15,西宁,曹家堡机场T2,20:35,,1460,100%
2020-06-01,中国国航,CA1141,波音737(中型),北京,大兴国际机场,19:25,锡林浩特,锡林浩特机场,20:55,,230,98.32%
2020-06-01,中国联合航空,KN2965,波音737(中型),北京,大兴国际机场,19:30,锡林浩特,锡林浩特机场,21:05,,325,100.00%
2020-06-01,河北航空,NS8003,波音738(中型),北京,大兴国际机场,15:05,兴义,兴义机场T2,19:00,,630,100%
2020-06-01,厦门航空,MF7169,波音738(中型),北京,大兴国际机场,15:05,兴义,兴义机场T2,19:00,,740,100%
2020-06-01,东方航空,MU5185,空客321(中型),北京,大兴国际机场,21:00,烟台,蓬莱国际机场,22:35,,255,93.10%
2020-06-01,中国联合航空,KN5969,波音737(中型),北京,大兴国际机场,10:00,烟台,蓬莱国际机场,11:30,,328,100.00%
2020-06-01,南方航空,CZ6152,空客320(中型),北京,大兴国际机场,23:10,延吉,朝阳川机场,01:35 +1天,,450,100.00%
2020-06-01,中国联合航空,KN5915,波音737(中型),北京,大兴国际机场,19:15,盐城,南洋机场T2,21:05,,300,100.00%
2020-06-01,中国联合航空,KN5519,波音737(中型),北京,大兴国际机场,07:10,伊春,林都机场,09:35,,718,97%
2020-06-01,中国国航,CA1459,波音737(中型),北京,大兴国际机场,15:30,宜宾,五粮液机场,18:55,,1610,98.32%
2020-06-01,中国联合航空,KN5907,波音737(中型),北京,大兴国际机场,10:15,义乌,义乌机场,12:30,,498,
2020-06-01,南方航空,CZ3726,波音737(中型),北京,大兴国际机场,22:15,义乌,义乌机场,00:40 +1天,,500,96.61%
2020-06-01,中国联合航空,KN5675,波音737(中型),北京,大兴国际机场,08:30,银川,银川河东国际机场,10:50,,350,
2020-06-01,河北航空,NS8015,波音738(中型),北京,大兴国际机场,08:00,银川,银川河东国际机场,10:10,,540,100%
2020-06-01,厦门航空,MF7181,波音738(中型),北京,大兴国际机场,08:00,银川,银川河东国际机场,10:10,,590,100%
2020-06-01,南方航空,CZ6117,空客320(中型),北京,大兴国际机场,18:30,银川,银川河东国际机场,20:40,,640,97%
2020-06-01,东方航空,MU7869,空客321(中型),北京,大兴国际机场,13:55,银川,银川河东国际机场,16:20,,705,
2020-06-01,中国国航,CA8189,波音737(中型),北京,大兴国际机场,18:10,银川,银川河东国际机场,20:20,,1000,90%
2020-06-01,中国联合航空,KN5651,波音737(中型),北京,大兴国际机场,10:10,榆林,榆阳机场,11:50,,378,100%
2020-06-01,中国联合航空,KN5665,波音737(中型),北京,大兴国际机场,21:20,榆林,榆阳机场,23:00,,378,100%
2020-06-01,东方航空,MU5174,空客320(中型),北京,大兴国际机场,10:40,湛江,湛江机场,15:55,南昌,805,96.61%
2020-06-01,中国联合航空,KN5675,波音737(中型),北京,大兴国际机场,08:30,张掖,甘州机场,13:10,银川,528,
2020-06-01,东方航空,MU9708,波音737(中型),北京,大兴国际机场,20:20,昭通,昭通机场,23:40,,805,100.00%
2020-06-01,中国国航,CA8383,空客321(中型),北京,大兴国际机场,13:10,郑州,新郑国际机场T2,15:05,,570,
2020-06-01,南方航空,CZ5066,波音738(中型),北京,大兴国际机场,17:10,舟山,普陀山机场,19:25,,750,
2020-06-01,厦门航空,MF8159,波音738(中型),北京,大兴国际机场,17:10,舟山,普陀山机场,19:25,,750,
2020-06-01,南方航空,CZ3736,波音738(中型),北京,大兴国际机场,20:25,珠海,金湾机场,23:55,,810,98.32%
2020-06-01,南方航空,CZ3732,波音738(中型),北京,大兴国际机场,13:00,珠海,金湾机场,16:20,,990,98.32%
2020-06-01,南方航空,CZ3734,波音738(中型),北京,大兴国际机场,16:00,珠海,金湾机场,19:30,,990,100.00%
2020-06-01,中国联合航空,KN5831,波音737(中型),北京,大兴国际机场,09:10,珠海,金湾机场,12:25,,1013,90%
2020-06-01,中国国航,CA1433,波音737(中型),北京,大兴国际机场,15:55,珠海,金湾机场,19:15,,1100,96.61%
